6011.7937912	0.9991543
6011.8137500	0.9992901
6011.8337088	0.9991268
6011.8536677	0.9989508
6011.8736265	0.9993201
6011.8935853	1.0003460
6011.9135441	1.0017280
6011.9335030	1.0022570
6011.9534618	1.0014060
6011.9734206	0.9996135
6011.9933794	0.9983880
6012.0133383	0.9998762
6012.0332971	1.0013860
6012.0532559	0.9987528
6012.0732147	0.9935516
6012.0931736	0.9873614
6012.1131324	0.9772689
6012.1330912	0.9611059
6012.1530500	0.9385696
6012.1730089	0.9122005
6012.1929677	0.8874644
6012.2129265	0.8691903
6012.2328853	0.8610444
6012.2528442	0.8653343
6012.2728030	0.8817933
6012.2927618	0.9043817
6012.3127206	0.9270549
6012.3326795	0.9469952
6012.3526383	0.9621123
6012.3725971	0.9714013
6012.3925559	0.9759058
6012.4125148	0.9778767
6012.4324736	0.9794428
6012.4524324	0.9821394
6012.4723912	0.9847373
6012.4923501	0.9862801
6012.5123089	0.9885619
6012.5322677	0.9921651
6012.5522265	0.9955838
6012.5721854	0.9981434
6012.5921442	0.9998762
6012.6121030	1.0006770
6012.6320618	1.0004470
6012.6520207	0.9989634
6012.6719795	0.9962018
6012.6919383	0.9927051
6012.7118971	0.9891713
6012.7318560	0.9864419
6012.7518148	0.9849399
6012.7717736	0.9845264
6012.7917324	0.9857044
6012.8116913	0.9890496
6012.8316501	0.9929622
6012.8516089	0.9955429
6012.8715677	0.9963772
6012.8915266	0.9958307
6012.9114854	0.9954144
6012.9314442	0.9960098
6012.9514030	0.9974814
6012.9713619	0.9990308
6012.9913207	0.9994699
6013.0112795	0.9986082
6013.0312383	0.9967604
6013.0511972	0.9947587
6013.0711560	0.9930881
6013.0911148	0.9907661
6013.1110736	0.9873364
6013.1310325	0.9833106
6013.1509913	0.9796675
6013.1709501	0.9776766
6013.1909089	0.9771403
6013.2108678	0.9771084
6013.2308266	0.9765583
6013.2507854	0.9747929
6013.2707442	0.9729828
6013.2907031	0.9708032
6013.3106619	0.9647850
6013.3306207	0.9516703
6013.3505795	0.9288397
6013.3705384	0.8936688
6013.3904972	0.8447442
6013.4104560	0.7834584
6013.4304148	0.7147236
6013.4503737	0.6493660
6013.4703325	0.5984206
6013.4902913	0.5710959
6013.5102501	0.5722896
6013.5302090	0.6013029
6013.5501678	0.6523657
6013.5701266	0.7163289
6013.5900854	0.7833216
6013.6100443	0.8443730
6013.6300031	0.8946909
6013.6499619	0.9319643
6013.6699207	0.9571967
6013.6898796	0.9726750
6013.7098384	0.9809386
6013.7297972	0.9850108
6013.7497560	0.9877788
6013.7697149	0.9901179
6013.7896737	0.9916927
6013.8096325	0.9917308
6013.8295913	0.9897240
6013.8495502	0.9868431
6013.8695090	0.9842620
6013.8894678	0.9826556
6013.9094266	0.9820746
6013.9293855	0.9817743
6013.9493443	0.9822035
6013.9693031	0.9843434
6013.9892619	0.9873837
6014.0092208	0.9900541
6014.0291796	0.9916420
6014.0491384	0.9920278
6014.0690972	0.9922536
6014.0890561	0.9929936
6014.1090149	0.9942029
6014.1289737	0.9956129
6014.1489325	0.9967660
6014.1688914	0.9976875
6014.1888502	0.9985296
6014.2088090	0.9986475
6014.2287678	0.9977130
6014.2487267	0.9970270
6014.2686855	0.9969326
6014.2886443	0.9957200
6014.3086031	0.9936696
6014.3285620	0.9928177
6014.3485208	0.9933783
6014.3684796	0.9945996
6014.3884384	0.9950176
6014.4083973	0.9936298
6014.4283561	0.9922729
6014.4483149	0.9920596
6014.4682737	0.9915481
6014.4882326	0.9903231
6014.5081914	0.9892470
6014.5281502	0.9885615
6014.5481090	0.9881724
6014.5680679	0.9877203
6014.5880267	0.9869267
6014.6079855	0.9865492
6014.6279443	0.9871536
6014.6479032	0.9885501
6014.6678620	0.9897611
6014.6878208	0.9886111
6014.7077796	0.9861153
6014.7277385	0.9856225
6014.7476973	0.9857472
6014.7676561	0.9837267
6014.7876149	0.9807502
6014.8075738	0.9785155
6014.8275326	0.9775702
6014.8474914	0.9781028
6014.8674502	0.9797248
6014.8874091	0.9821216
6014.9073679	0.9852149
6014.9273267	0.9875830
6014.9472855	0.9875432
6014.9672444	0.9869637
6014.9872032	0.9879863
6015.0071620	0.9893840
6015.0271208	0.9901959
6015.0470797	0.9911993
6015.0670385	0.9921923
6015.0869973	0.9918744
6015.1069561	0.9896156
6015.1269150	0.9853138
6015.1468738	0.9805846
6015.1668326	0.9771649
6015.1867914	0.9735978
6015.2067503	0.9689490
6015.2267091	0.9652707
6015.2466679	0.9638939
6015.2666267	0.9648052
6015.2865856	0.9672156
6015.3065444	0.9697233
6015.3265032	0.9717504
6015.3464620	0.9732599
6015.3664209	0.9747799
6015.3863797	0.9768713
6015.4063385	0.9794967
6015.4262973	0.9824985
6015.4462562	0.9856840
6015.4662150	0.9886712
6015.4861738	0.9910111
6015.5061326	0.9920993
6015.5260915	0.9914706
6015.5460503	0.9901562
6015.5660091	0.9895123
6015.5859679	0.9902874
6015.6059268	0.9925966
6015.6258856	0.9954408
6015.6458444	0.9979381
6015.6658032	0.9996085
6015.6857621	1.0000360
6015.7057209	0.9990484
6015.7256797	0.9967427
6015.7456385	0.9936497
6015.7655973	0.9921912
6015.7855562	0.9937674
6015.8055150	0.9960530
6015.8254738	0.9971663
6015.8454326	0.9964016
6015.8653915	0.9947495
6015.8853503	0.9946057
6015.9053091	0.9952120
6015.9252679	0.9946483
6015.9452268	0.9938600
6015.9651856	0.9938192
6015.9851444	0.9930004
6016.0051032	0.9910245
6016.0250621	0.9902053
6016.0450209	0.9910299
6016.0649797	0.9920757
6016.0849385	0.9922550
6016.1048974	0.9908361
6016.1248562	0.9893948
6016.1448150	0.9896274
6016.1647738	0.9900834
6016.1847327	0.9898266
6016.2046915	0.9904879
6016.2246503	0.9922165
6016.2446091	0.9931267
6016.2645680	0.9928569
6016.2845268	0.9920705
6016.3044856	0.9912876
6016.3244444	0.9908589
6016.3444033	0.9902781
6016.3643621	0.9889407
6016.3843209	0.9866409
6016.4042797	0.9831874
6016.4242386	0.9782980
6016.4441974	0.9714425
6016.4641562	0.9616807
6016.4841150	0.9447585
6016.5040739	0.9154949
6016.5240327	0.8708957
6016.5439915	0.8108393
6016.5639503	0.7394997
6016.5839092	0.6642172
6016.6038680	0.5953109
6016.6238268	0.5432686
6016.6437856	0.5179976
6016.6637445	0.5242464
6016.6837033	0.5617326
6016.7036621	0.6232708
6016.7236209	0.6979198
6016.7435798	0.7733045
6016.7635386	0.8391442
6016.7834974	0.8919878
6016.8034562	0.9311449
6016.8234151	0.9583532
6016.8433739	0.9754415
6016.8633327	0.9838808
6016.8832915	0.9866800
6016.9032504	0.9871040
6016.9232092	0.9869649
6016.9431680	0.9874194
6016.9631268	0.9893730
6016.9830857	0.9923816
6017.0030445	0.9941545
6017.0230033	0.9941919
6017.0429621	0.9937184
6017.0629210	0.9936534
6017.0828798	0.9946269
6017.1028386	0.9955151
6017.1227974	0.9952507
6017.1427563	0.9951046
6017.1627151	0.9958274
6017.1826739	0.9965222
6017.2026327	0.9966124
6017.2225916	0.9958971
6017.2425504	0.9950894
6017.2625092	0.9953502
6017.2824680	0.9963805
6017.3024269	0.9974318
6017.3223857	0.9979749
6017.3423445	0.9979323
6017.3623033	0.9984514
6017.3822622	0.9997116
6017.4022210	1.0003270
6017.4221798	1.0002220
6017.4421386	1.0002640
6017.4620975	1.0000870
6017.4820563	0.9990447
6017.5020151	0.9974309
6017.5219739	0.9958454
6017.5419328	0.9952210
6017.5618916	0.9958746
6017.5818504	0.9970570
6017.6018092	0.9978013
6017.6217681	0.9970081
6017.6417269	0.9955670
6017.6616857	0.9951680
6017.6816445	0.9948043
6017.7016034	0.9933010
6017.7215622	0.9918606
6017.7415210	0.9912940
6017.7614798	0.9909174
6017.7814387	0.9905710
6017.8013975	0.9906622
6017.8213563	0.9917642
6017.8413151	0.9944236
6017.8612740	0.9969297
6017.8812328	0.9973925
6017.9011916	0.9971935
6017.9211504	0.9976065
6017.9411093	0.9978547
6017.9610681	0.9977753
6017.9810269	0.9982486
6018.0009857	0.9991342
6018.0209446	0.9995964
6018.0409034	0.9992978
6018.0608622	0.9982476
6018.0808210	0.9974885
6018.1007799	0.9977586
6018.1207387	0.9980336
6018.1406975	0.9973257
6018.1606563	0.9951533
6018.1806152	0.9912705
6018.2005740	0.9858038
6018.2205328	0.9788483
6018.2404916	0.9706374
6018.2604505	0.9623791
6018.2804093	0.9555396
6018.3003681	0.9514638
6018.3203269	0.9509744
6018.3402858	0.9538895
6018.3602446	0.9597118
6018.3802034	0.9677817
6018.4001622	0.9763825
6018.4201211	0.9832851
6018.4400799	0.9882905
6018.4600387	0.9919509
6018.4799975	0.9938669
6018.4999564	0.9940134
6018.5199152	0.9934310
6018.5398740	0.9930299
6018.5598328	0.9934562
6018.5797917	0.9939919
6018.5997505	0.9929172
6018.6197093	0.9905940
6018.6396681	0.9882973
6018.6596270	0.9866658
6018.6795858	0.9861571
6018.6995446	0.9870723
6018.7195034	0.9893448
6018.7394623	0.9924285
6018.7594211	0.9956384
6018.7793799	0.9982868
6018.7993387	0.9999423
6018.8192976	1.0004780
6018.8392564	1.0002460
6018.8592152	0.9998358
6018.8791740	1.0002660
6018.8991329	1.0017560
6018.9190917	1.0024610
6018.9390505	1.0020220
6018.9590093	1.0021980
6018.9789682	1.0028410
6018.9989270	1.0026870
6019.0188858	1.0017080
6019.0388446	1.0004300
6019.0588035	1.0005510
6019.0787623	1.0027390
6019.0987211	1.0040660
6019.1186799	1.0030480
6019.1386388	1.0010500
6019.1585976	0.9989940
6019.1785564	0.9973569
6019.1985152	0.9967645
6019.2184741	0.9974865
6019.2384329	0.9977692
6019.2583917	0.9957396
6019.2783505	0.9907212
6019.2983094	0.9833609
6019.3182682	0.9763355
6019.3382270	0.9711878
6019.3581858	0.9679023
6019.3781447	0.9669261
6019.3981035	0.9686903
6019.4180623	0.9723974
6019.4380211	0.9769519
6019.4579800	0.9820314
6019.4779388	0.9872420
6019.4978976	0.9916996
6019.5178564	0.9948683
6019.5378153	0.9966099
6019.5577741	0.9974709
6019.5777329	0.9984223
6019.5976917	0.9986537
6019.6176506	0.9970712
6019.6376094	0.9947206
6019.6575682	0.9929039
6019.6775270	0.9924103
6019.6974859	0.9932319
6019.7174447	0.9941987
6019.7374035	0.9942949
6019.7573623	0.9927710
6019.7773212	0.9899842
6019.7972800	0.9867103
6019.8172388	0.9834388
6019.8371976	0.9797657
6019.8571565	0.9730741
6019.8771153	0.9604506
6019.8970741	0.9395104
6019.9170329	0.9078044
6019.9369918	0.8632630
6019.9569506	0.8092442
6019.9769094	0.7530078
6019.9968682	0.7039634
6020.0168271	0.6699855
6020.0367859	0.6520991
6020.0567447	0.6459647
6020.0767035	0.6403555
6020.0966623	0.6260603
6020.1166212	0.5982346
6020.1365800	0.5628797
6020.1565388	0.5339478
6020.1764976	0.5240100
6020.1964565	0.5424424
6020.2164153	0.5885321
6020.2363741	0.6555846
6020.2563329	0.7312115
6020.2762918	0.8036436
6020.2962506	0.8638443
6020.3162094	0.9079567
6020.3361682	0.9375591
6020.3561271	0.9562092
6020.3760859	0.9685569
6020.3960447	0.9769830
6020.4160035	0.9828081
6020.4359624	0.9864236
6020.4559212	0.9881998
6020.4758800	0.9892237
6020.4958388	0.9903567
6020.5157977	0.9922112
6020.5357565	0.9944065
6020.5557153	0.9959939
6020.5756741	0.9965755
6020.5956330	0.9961404
6020.6155918	0.9954222
6020.6355506	0.9951445
6020.6555094	0.9955519
6020.6754683	0.9965718
6020.6954271	0.9977380
6020.7153859	0.9987485
6020.7353447	0.9994661
6020.7553036	0.9998744
6020.7752624	1.0000200
6020.7952212	0.9997786
6020.8151800	0.9991325
6020.8351389	0.9984434
6020.8550977	0.9980603
6020.8750565	0.9982640
6020.8950153	0.9988542
6020.9149742	0.9991732
6020.9349330	0.9993764
6020.9548918	0.9999368
6020.9748506	1.0006550
6020.9948095	1.0010950
6021.0147683	1.0004290
6021.0347271	0.9985328
6021.0546859	0.9967574
6021.0746448	0.9962553
6021.0946036	0.9978996
6021.1145624	0.9998515
6021.1345212	0.9989166
6021.1544801	0.9962654
6021.1744389	0.9943451
6021.1943977	0.9940352
6021.2143565	0.9953827
6021.2343154	0.9968860
6021.2542742	0.9975016
6021.2742330	0.9972017
6021.2941918	0.9963464
6021.3141507	0.9956035
6021.3341095	0.9953526
6021.3540683	0.9957013
6021.3740271	0.9958774
6021.3939860	0.9953133
6021.4139448	0.9949690
6021.4339036	0.9952841
6021.4538624	0.9954653
6021.4738213	0.9951761
6021.4937801	0.9944450
6021.5137389	0.9940204
6021.5336977	0.9946817
6021.5536566	0.9939033
6021.5736154	0.9889615
6021.5935742	0.9810271
6021.6135330	0.9701603
6021.6334919	0.9533321
6021.6534507	0.9268825
6021.6734095	0.8868375
6021.6933683	0.8317901
6021.7133272	0.7632911
6021.7332860	0.6869279
6021.7532448	0.6117130
6021.7732036	0.5496864
6021.7931625	0.5123972
6021.8131213	0.5091168
6021.8330801	0.5415443
6021.8530389	0.6014692
6021.8729978	0.6773185
6021.8929566	0.7563287
6021.9129154	0.8276539
6021.9328742	0.8837349
6021.9528331	0.9230614
6021.9727919	0.9476004
6021.9927507	0.9622782
6022.0127095	0.9715916
6022.0326684	0.9777855
6022.0526272	0.9819055
6022.0725860	0.9835916
6022.0925448	0.9839068
6022.1125037	0.9844737
6022.1324625	0.9849064
6022.1524213	0.9844322
6022.1723801	0.9832016
6022.1923390	0.9817261
6022.2122978	0.9810571
6022.2322566	0.9817166
6022.2522154	0.9834635
6022.2721743	0.9856740
6022.2921331	0.9875251
6022.3120919	0.9887325
6022.3320507	0.9893553
6022.3520096	0.9902995
6022.3719684	0.9919743
6022.3919272	0.9928592
6022.4118860	0.9919497
6022.4318449	0.9892815
6022.4518037	0.9859343
6022.4717625	0.9837500
6022.4917213	0.9834387
6022.5116802	0.9849223
6022.5316390	0.9868245
6022.5515978	0.9880030
6022.5715566	0.9897563
6022.5915155	0.9927328
6022.6114743	0.9957142
6022.6314331	0.9979404
6022.6513919	0.9992047
6022.6713508	0.9996122
6022.6913096	0.9995307
6022.7112684	0.9994059
6022.7312272	0.9996294
6022.7511861	1.0004390
6022.7711449	1.0016370
6022.7911037	1.0020970
6022.8110625	1.0014940
6022.8310214	1.0006510
6022.8509802	0.9999488
6022.8709390	0.9994468
6022.8908978	0.9987794
6022.9108567	0.9975266
6022.9308155	0.9960527
6022.9507743	0.9948313
6022.9707331	0.9942557
6022.9906920	0.9941519
6023.0106508	0.9934495
6023.0306096	0.9919045
6023.0505684	0.9900064
6023.0705273	0.9891369
6023.0904861	0.9907216
6023.1104449	0.9935170
6023.1304037	0.9957257
6023.1503626	0.9963742
6023.1703214	0.9952286
6023.1902802	0.9932821
6023.2102390	0.9915037
6023.2301979	0.9906142
6023.2501567	0.9907041
6023.2701155	0.9913670
6023.2900743	0.9922244
6023.3100332	0.9928357
6023.3299920	0.9924755
6023.3499508	0.9908068
6023.3699096	0.9883655
6023.3898685	0.9859921
6023.4098273	0.9848037
6023.4297861	0.9848073
6023.4497449	0.9851902
6023.4697038	0.9850461
6023.4896626	0.9837719
6023.5096214	0.9829944
6023.5295802	0.9840423
6023.5495391	0.9858197
6023.5694979	0.9872432
6023.5894567	0.9877293
6023.6094155	0.9870432
6023.6293744	0.9853744
6023.6493332	0.9831730
6023.6692920	0.9810010
6023.6892508	0.9793195
6023.7092097	0.9783437
6023.7291685	0.9778163
6023.7491273	0.9771686
6023.7690861	0.9754761
6023.7890450	0.9721660
6023.8090038	0.9670722
6023.8289626	0.9602876
6023.8489214	0.9518411
6023.8688803	0.9406397
6023.8888391	0.9248477
6023.9087979	0.9016620
6023.9287567	0.8679858
6023.9487156	0.8210070
6023.9686744	0.7598616
6023.9886332	0.6863889
6024.0085920	0.6078956
6024.0285509	0.5352200
6024.0485097	0.4819821
6024.0684685	0.4602430
6024.0884273	0.4733072
6024.1083862	0.5186424
6024.1283450	0.5871515
6024.1483038	0.6669174
6024.1682626	0.7449853
6024.1882215	0.8121553
6024.2081803	0.8631843
6024.2281391	0.8989984
6024.2480979	0.9243969
6024.2680568	0.9425107
6024.2880156	0.9558653
6024.3079744	0.9655806
6024.3279332	0.9722161
6024.3478921	0.9761959
6024.3678509	0.9780813
6024.3878097	0.9787015
6024.4077685	0.9790388
6024.4277274	0.9800407
6024.4476862	0.9820704
6024.4676450	0.9850209
6024.4876038	0.9879009
6024.5075626	0.9898279
6024.5275215	0.9906616
6024.5474803	0.9908683
6024.5674391	0.9917432
6024.5873979	0.9931886
6024.6073568	0.9940101
6024.6273156	0.9942935
6024.6472744	0.9945896
6024.6672332	0.9951516
6024.6871921	0.9959482
6024.7071509	0.9959384
6024.7271097	0.9950758
6024.7470685	0.9954960
6024.7670274	0.9970343
6024.7869862	0.9972327
6024.8069450	0.9964326
6024.8269038	0.9962691
6024.8468627	0.9964845
6024.8668215	0.9964878
6024.8867803	0.9963507
6024.9067391	0.9962948
6024.9266980	0.9968593
6024.9466568	0.9977782
6024.9666156	0.9977573
6024.9865744	0.9968911
6025.0065333	0.9961434
6025.0264921	0.9961957
6025.0464509	0.9973359
6025.0664097	0.9982771
6025.0863686	0.9979476
6025.1063274	0.9967438
6025.1262862	0.9953557
6025.1462450	0.9947166
6025.1662039	0.9949647
6025.1861627	0.9955493
6025.2061215	0.9960943
6025.2260803	0.9963853
6025.2460392	0.9973859
6025.2659980	0.9996238
6025.2859568	1.0011010
6025.3059156	1.0005180
6025.3258745	0.9983242
6025.3458333	0.9957525
6025.3657921	0.9947099
6025.3857509	0.9952978
6025.4057098	0.9965410
6025.4256686	0.9972075
6025.4456274	0.9965447
6025.4655862	0.9965634
6025.4855451	0.9985149
6025.5055039	1.0008310
6025.5254627	1.0023250
6025.5454215	1.0025110
6025.5653804	1.0016710
6025.5853392	1.0006370
6025.6052980	0.9996613
6025.6252568	0.9986579
6025.6452157	0.9971143
6025.6651745	0.9945073
6025.6851333	0.9905967
6025.7050921	0.9854950
6025.7250510	0.9796236
6025.7450098	0.9747037
6025.7649686	0.9733960
6025.7849274	0.9752620
6025.8048863	0.9784721
6025.8248451	0.9829574
6025.8448039	0.9886099
6025.8647627	0.9940737
6025.8847216	0.9980483
6025.9046804	0.9994691
6025.9246392	0.9988236
6025.9445980	0.9982420
6025.9645569	0.9981735
6025.9845157	0.9980863
6026.0044745	0.9980548
6026.0244333	0.9981762
6026.0443922	0.9981477
6026.0643510	0.9977486
6026.0843098	0.9970911
6026.1042686	0.9963152
6026.1242275	0.9955484
6026.1441863	0.9950365
6026.1641451	0.9950382
6026.1841039	0.9958417
6026.2040628	0.9975196
6026.2240216	0.9989604
6026.2439804	0.9992560
6026.2639392	0.9988083
6026.2838981	0.9981780
6026.3038569	0.9979588
6026.3238157	0.9981858
6026.3437745	0.9983643
6026.3637334	0.9983937
6026.3836922	0.9983780
6026.4036510	0.9986627
6026.4236098	0.9994701
6026.4435687	1.0002190
6026.4635275	1.0006460
6026.4834863	1.0014350
6026.5034451	1.0025340
6026.5234040	1.0030320
6026.5433628	1.0031020
6026.5633216	1.0034660
6026.5832804	1.0038730
6026.6032393	1.0038470
6026.6231981	1.0030940
6026.6431569	1.0017300
6026.6631157	1.0008080
6026.6830746	1.0007940
6026.7030334	1.0012510
6026.7229922	1.0015150
6026.7429510	1.0008180
6026.7629099	0.9997157
6026.7828687	0.9991446
6026.8028275	0.9989993
6026.8227863	0.9988318
6026.8427452	0.9980276
6026.8627040	0.9957523
6026.8826628	0.9910665
6026.9026216	0.9816424
6026.9225805	0.9641687
6026.9425393	0.9340190
6026.9624981	0.8875601
6026.9824569	0.8256546
6027.0024158	0.7541606
6027.0223746	0.6870170
6027.0423334	0.6383824
6027.0622922	0.6202239
6027.0822511	0.6367860
6027.1022099	0.6832367
6027.1221687	0.7482951
6027.1421275	0.8174754
6027.1620864	0.8789901
6027.1820452	0.9247322
6027.2020040	0.9537597
6027.2219628	0.9690606
6027.2419217	0.9780443
6027.2618805	0.9853730
6027.2818393	0.9902877
6027.3017981	0.9928826
6027.3217570	0.9937053
6027.3417158	0.9936769
6027.3616746	0.9937616
6027.3816334	0.9938510
6027.4015923	0.9937097
6027.4215511	0.9937140
6027.4415099	0.9939295
6027.4614687	0.9937499
6027.4814276	0.9934949
6027.5013864	0.9943399
6027.5213452	0.9957978
6027.5413040	0.9966395
6027.5612629	0.9967433
6027.5812217	0.9963319
6027.6011805	0.9958717
6027.6211393	0.9954290
6027.6410982	0.9940732
6027.6610570	0.9913987
6027.6810158	0.9875767
6027.7009746	0.9842943
6027.7209335	0.9839243
6027.7408923	0.9853004
6027.7608511	0.9863899
6027.7808099	0.9877022
6027.8007688	0.9898496
6027.8207276	0.9927477
6027.8406864	0.9957135
6027.8606452	0.9972004
6027.8806041	0.9966591
6027.9005629	0.9944404
6027.9205217	0.9916000
6027.9404805	0.9893875
6027.9604394	0.9879092
6027.9803982	0.9870380
6028.0003570	0.9868917
6028.0203158	0.9876440
6028.0402747	0.9896710
6028.0602335	0.9925240
6028.0801923	0.9949903
6028.1001511	0.9959646
6028.1201100	0.9946731
6028.1400688	0.9919330
6028.1600276	0.9889988
6028.1799864	0.9867644
6028.1999453	0.9854652
6028.2199041	0.9838859
6028.2398629	0.9818383
6028.2598217	0.9805383
6028.2797806	0.9804875
6028.2997394	0.9816746
6028.3196982	0.9835762
6028.3396570	0.9855339
6028.3596159	0.9874783
6028.3795747	0.9895073
6028.3995335	0.9918633
6028.4194923	0.9943693
6028.4394512	0.9962362
6028.4594100	0.9968698
6028.4793688	0.9959301
6028.4993276	0.9945207
6028.5192865	0.9941520
6028.5392453	0.9946694
6028.5592041	0.9953676
6028.5791629	0.9951633
6028.5991218	0.9936091
6028.6190806	0.9915723
6028.6390394	0.9899266
6028.6589982	0.9894879
6028.6789571	0.9895155
6028.6989159	0.9885579
6028.7188747	0.9878414
6028.7388335	0.9887580
6028.7587924	0.9898676
6028.7787512	0.9899123
6028.7987100	0.9890168
6028.8186688	0.9876651
6028.8386276	0.9867747
6028.8585865	0.9862466
6028.8785453	0.9853132
6028.8985041	0.9843954
6028.9184629	0.9842135
6028.9384218	0.9849650
6028.9583806	0.9864268
6028.9783394	0.9875026
6028.9982982	0.9876225
6029.0182571	0.9871997
6029.0382159	0.9868081
6029.0581747	0.9871051
6029.0781335	0.9879074
6029.0980924	0.9886490
6029.1180512	0.9889309
6029.1380100	0.9887110
6029.1579688	0.9893574
6029.1779277	0.9911094
6029.1978865	0.9915892
6029.2178453	0.9901080
6029.2378041	0.9878734
6029.2577630	0.9861054
6029.2777218	0.9858987
6029.2976806	0.9870049
6029.3176394	0.9886404
6029.3375983	0.9900061
6029.3575571	0.9906521
6029.3775159	0.9910864
6029.3974747	0.9915614
6029.4174336	0.9918587
6029.4373924	0.9919209
6029.4573512	0.9917736
6029.4773100	0.9918035
6029.4972689	0.9923660
6029.5172277	0.9927748
6029.5371865	0.9924036
6029.5571453	0.9914008
6029.5771042	0.9901929
6029.5970630	0.9895962
6029.6170218	0.9893463
6029.6369806	0.9882303
6029.6569395	0.9862724
6029.6768983	0.9840719
6029.6968571	0.9820059
6029.7168159	0.9802238
6029.7367748	0.9783321
6029.7567336	0.9757642
6029.7766924	0.9718059
6029.7966512	0.9663935
6029.8166101	0.9601938
6029.8365689	0.9539984
6029.8565277	0.9486745
6029.8764865	0.9440919
6029.8964454	0.9402499
6029.9164042	0.9397131
6029.9363630	0.9438157
6029.9563218	0.9498916
6029.9762807	0.9562488
6029.9962395	0.9630812
6030.0161983	0.9698495
6030.0361571	0.9757125
6030.0561160	0.9798915
6030.0760748	0.9819669
6030.0960336	0.9832262
6030.1159924	0.9848439
6030.1359513	0.9862644
6030.1559101	0.9872355
6030.1758689	0.9883235
6030.1958277	0.9895732
6030.2157866	0.9905704
6030.2357454	0.9914072
6030.2557042	0.9923612
6030.2756630	0.9931597
6030.2956219	0.9935024
6030.3155807	0.9933863
6030.3355395	0.9931266
6030.3554983	0.9937398
6030.3754572	0.9949843
6030.3954160	0.9951450
6030.4153748	0.9941598
6030.4353336	0.9929721
6030.4552925	0.9926405
6030.4752513	0.9938422
6030.4952101	0.9951656
6030.5151689	0.9952706
6030.5351278	0.9940199
6030.5550866	0.9920751
6030.5750454	0.9911183
6030.5950042	0.9913601
6030.6149631	0.9918284
6030.6349219	0.9918582
6030.6548807	0.9910867
6030.6748395	0.9905323
6030.6947984	0.9910998
6030.7147572	0.9921172
6030.7347160	0.9931484
6030.7546748	0.9945258
6030.7746337	0.9958916
6030.7945925	0.9963825
6030.8145513	0.9951687
6030.8345101	0.9917626
6030.8544690	0.9885806
6030.8744278	0.9879141
6030.8943866	0.9880119
6030.9143454	0.9873754
6030.9343043	0.9865307
6030.9542631	0.9854114
6030.9742219	0.9833106
6030.9941807	0.9802684
6031.0141396	0.9768330
6031.0340984	0.9743875
6031.0540572	0.9742879
6031.0740160	0.9766695
6031.0939749	0.9808555
6031.1139337	0.9849263
6031.1338925	0.9878320
6031.1538513	0.9901161
6031.1738102	0.9922088
6031.1937690	0.9944108
6031.2137278	0.9959402
6031.2336866	0.9957657
6031.2536455	0.9943066
6031.2736043	0.9924050
6031.2935631	0.9911147
6031.3135219	0.9908606
6031.3334808	0.9907376
6031.3534396	0.9906392
6031.3733984	0.9913237
6031.3933572	0.9922523
6031.4133161	0.9923564
6031.4332749	0.9915699
6031.4532337	0.9902464
6031.4731925	0.9890952
6031.4931514	0.9886861
